timestamp,sizeN,M,approach,mean_elapsed_s,std_elapsed_s,formula,all_means
2025-12-02 19:14:53,20000,50,classic,16.748820,0.018870,"alw_[0,10] (x[t]<0.5)","[16.7944781666667;16.7387497916667;16.7129459583333;16.7745211666667;16.7605066666667;16.720469625;16.7326698333333;16.7462384166667;16.77802925;16.7316157083333;16.7797757916667;16.759543875;16.728314625;16.7392507083333;16.7710335833333;16.7371135416667;16.7130045833333;16.754397375;16.7643287916667;16.751981125;16.7181517916667;16.7307932916667;16.7400534583333;16.7184267916667;16.7210446666667;16.76400025;16.7423394166667;16.7421101666667;16.7608863333333;16.7403955833333;16.7580390833333;16.72738325;16.765723125;16.7511107916667;16.75104675;16.7445647916667;16.75696375;16.77902225;16.7614908333333;16.7797208333333;16.7652014583333;16.7468624583333;16.7423645;16.7404481666667;16.7570658333333;16.7451145833333;16.7541702916667;16.74208275;16.759192;16.7462574583333]"
2025-12-02 19:15:41,5000,50,thom,0.952786,0.012961,"alw_[0,10] (x[t]<0.5)","[1.02666395833333;0.949636416666667;0.944792375;0.947828833333333;0.942744958333333;0.954581416666667;0.948110416666667;0.978725625;0.94973625;0.946582458333333;0.942666625;0.945899916666667;0.952923291666667;0.946328;0.957158208333333;0.955564125;0.943417583333333;0.941870625;0.946719958333333;0.9467275;0.954241833333333;0.955250916666667;0.951370791666667;0.935981708333333;0.943195333333333;0.964926166666667;0.948417916666667;0.947334125;0.961333166666667;0.941431375;0.951426666666667;0.94397225;0.959404333333333;0.954441666666667;0.956491416666667;0.956737791666667;0.938366041666667;0.955878375;0.951404625;0.958432916666667;0.958513458333333;0.956123041666667;0.95528675;0.954209291666667;0.9512655;0.950736333333333;0.957024083333333;0.955470708333333;0.955959291666667;0.946010166666667]"
2025-12-02 19:17:16,10000,50,thom,1.900606,0.010559,"alw_[0,10] (x[t]<0.5)","[1.93409320833333;1.89198666666667;1.89374379166667;1.90373604166667;1.90369304166667;1.89035620833333;1.90001579166667;1.90530104166667;1.89561870833333;1.91595279166667;1.91353445833333;1.89246654166667;1.891293625;1.89473791666667;1.89832379166667;1.88282579166667;1.91200495833333;1.91283133333333;1.88094679166667;1.89577008333333;1.896078625;1.901722625;1.88917445833333;1.90516608333333;1.91670420833333;1.89655975;1.900441625;1.90046320833333;1.88748558333333;1.8997845;1.90047258333333;1.89882770833333;1.88808983333333;1.90704329166667;1.90162891666667;1.90136041666667;1.91157241666667;1.92387891666667;1.89112341666667;1.90946041666667;1.90378325;1.89365583333333;1.897423125;1.90668133333333;1.896507125;1.903230125;1.91486058333333;1.90564170833333;1.883314625;1.888912125]"
2025-12-02 19:20:26,20000,50,thom,3.808372,0.018600,"alw_[0,10] (x[t]<0.5)","[3.81984020833333;3.81257833333333;3.80175766666667;3.80284629166667;3.82027175;3.8002305;3.8003115;3.76988658333333;3.81799516666667;3.84989404166667;3.82148229166667;3.82066333333333;3.834339875;3.81043220833333;3.827187;3.80168620833333;3.80331070833333;3.80470404166667;3.78243941666667;3.82331191666667;3.787966375;3.78811604166667;3.80633320833333;3.80221708333333;3.78922825;3.83705441666667;3.82531441666667;3.79444966666667;3.799740125;3.78269808333333;3.815900125;3.82967383333333;3.85939770833333;3.79579554166667;3.78946254166667;3.81434029166667;3.801016;3.78155766666667;3.795737375;3.79841779166667;3.81354745833333;3.83602004166667;3.80785616666667;3.78559058333333;3.80151395833333;3.839786125;3.79898583333333;3.79511875;3.82120179166667;3.79938795833333]"
2025-12-02 19:23:58,5000,50,online,4.220352,0.009573,"alw_[0,100] (x[t]<0.5)","[4.257934875;4.23341708333333;4.21727308333333;4.21475916666667;4.23280625;4.2175135;4.21296225;4.24038375;4.21266408333333;4.212500125;4.222837875;4.21523270833333;4.21381975;4.230861375;4.21552329166667;4.22348541666667;4.231366875;4.208856125;4.22182220833333;4.23525066666667;4.22100116666667;4.226484625;4.22307058333333;4.21302379166667;4.21738283333333;4.22065870833333;4.21690858333333;4.21422241666667;4.22313929166667;4.21468658333333;4.21193829166667;4.22407445833333;4.22577370833333;4.20411595833333;4.22531033333333;4.216077;4.21245;4.2200135;4.219651625;4.21123783333333;4.22176575;4.2269785;4.21437883333333;4.21770945833333;4.20242425;4.219481625;4.21623879166667;4.21285604166667;4.21945141666667;4.233846125]"
2025-12-02 19:31:00,10000,50,online,8.443433,0.016645,"alw_[0,100] (x[t]<0.5)","[8.49501775;8.47008725;8.44245895833333;8.42346866666667;8.441007375;8.45485716666667;8.46340825;8.43354245833333;8.43302066666667;8.42328554166667;8.455563125;8.444520875;8.42895375;8.445665625;8.464972875;8.43638929166667;8.46591679166667;8.48425579166667;8.45329983333333;8.432391875;8.45156154166667;8.4496315;8.41939883333333;8.42614520833333;8.45150854166667;8.43514708333333;8.43157741666667;8.43782225;8.436172625;8.42447583333333;8.43812041666667;8.44893383333333;8.43628758333333;8.44341416666667;8.41328533333333;8.43488908333333;8.43103983333333;8.41260791666667;8.45615604166667;8.44201766666667;8.44374366666667;8.44840933333333;8.47474483333333;8.444128625;8.43463358333333;8.44509891666667;8.445570375;8.42998525;8.451027375;8.44201541666667]"
2025-12-02 19:45:06,20000,50,online,16.921945,0.056179,"alw_[0,100] (x[t]<0.5)","[16.903274375;16.8881737083333;16.914748;16.8660047083333;16.86849025;16.8819319583333;16.8865407916667;16.8888269583333;17.0415429166667;16.9829625416667;16.9888258333333;16.909630875;16.889940125;16.9283872083333;16.919441875;16.9281709166667;16.9013371666667;16.9323337916667;16.9066249583333;16.904516875;16.9201226666667;16.8969344583333;16.89444675;16.8805845833333;16.8965580416667;16.9166686666667;16.8697087916667;16.9167265;16.9013017083333;16.9286432083333;16.9382865833333;16.8926726666667;16.9248142083333;16.9075114583333;17.2278831666667;17.0157012083333;16.9528312083333;16.972488875;16.9428041666667;16.9131027916667;16.9040475416667;16.8982469166667;16.913732375;16.9195147083333;16.885564875;16.907111375;16.9061052916667;16.8966002083333;16.9093814583333;16.9154363333333]"
2025-12-02 19:48:36,5000,50,classic,4.197931,0.013236,"alw_[0,100] (x[t]<0.5)","[4.26843316666667;4.20718491666667;4.18905579166667;4.19827270833333;4.209336875;4.18142570833333;4.2032615;4.19354641666667;4.21027683333333;4.2078245;4.19763166666667;4.19305658333333;4.20684775;4.19581820833333;4.20530508333333;4.19881125;4.192474625;4.19517095833333;4.203016125;4.19289720833333;4.20336225;4.19893575;4.18881633333333;4.19520541666667;4.20024004166667;4.19614741666667;4.19261533333333;4.19945125;4.18693333333333;4.18520420833333;4.19821283333333;4.19569466666667;4.19383608333333;4.20894916666667;4.19050245833333;4.20263079166667;4.21704733333333;4.19861054166667;4.193395625;4.19967083333333;4.18863808333333;4.202220125;4.205173625;4.185489625;4.17590916666667;4.19380325;4.18280729166667;4.17921954166667;4.19735941666667;4.19079745833333]"
2025-12-02 19:55:35,10000,50,classic,8.388634,0.012793,"alw_[0,100] (x[t]<0.5)","[8.42283808333333;8.37715191666667;8.380064375;8.38671704166667;8.37570733333333;8.37227116666667;8.39377929166667;8.37552495833333;8.41069358333333;8.398121375;8.38886579166667;8.39958579166667;8.39150291666667;8.392524;8.404356125;8.416617375;8.40121591666667;8.392231625;8.37675775;8.39511816666667;8.408646;8.38267020833333;8.391003625;8.38912254166667;8.38355608333333;8.37151454166667;8.37618208333333;8.38275066666667;8.388372125;8.36973470833333;8.38567816666667;8.38351358333333;8.38945104166667;8.38289233333333;8.41088833333333;8.3893135;8.37779420833333;8.38283608333333;8.393762;8.37268704166667;8.36291658333333;8.37982083333333;8.378283375;8.37681925;8.39330433333333;8.40436975;8.385120375;8.39003004166667;8.40671029166667;8.390322125]"
2025-12-02 20:09:35,20000,50,classic,16.786830,0.020805,"alw_[0,100] (x[t]<0.5)","[16.8420005;16.7914115416667;16.7766180833333;16.7621377083333;16.780641125;16.8039074166667;16.776999125;16.76770575;16.7976070416667;16.7526655;16.7856322083333;16.7990179583333;16.8057805833333;16.7889644166667;16.7975567083333;16.796869;16.8311119583333;16.771075875;16.79735825;16.8062119583333;16.7716921666667;16.793782875;16.8126669583333;16.7769212083333;16.8060987916667;16.7916884166667;16.7724745;16.756884875;16.7939965;16.7700659166667;16.7742134583333;16.7839123333333;16.7789265833333;16.7735758333333;16.772494;16.8159793333333;16.83913825;16.8165243333333;16.770260375;16.7761254166667;16.7652385833333;16.7725369166667;16.7967749166667;16.7880019166667;16.77636075;16.786334125;16.7488509166667;16.751401625;16.7871715833333;16.79015575]"
2025-12-02 20:10:23,5000,50,thom,0.969102,0.010093,"alw_[0,100] (x[t]<0.5)","[1.01377395833333;0.964770083333333;0.959197166666667;0.961244208333333;0.977272458333333;0.974116208333333;0.970698041666667;0.977162208333333;0.972189416666667;0.956197708333333;0.964555583333333;0.962614583333333;0.9612255;0.959028958333333;0.963626958333333;0.95879125;0.972067375;0.979722916666667;0.977648333333333;0.976296666666667;0.976056416666667;0.980322541666667;0.949382375;0.967954291666667;0.958562041666667;0.970384708333333;0.967096833333333;0.971642125;0.954406625;0.968861791666667;0.97266825;0.970307;0.98064425;0.978399083333333;0.967794625;0.954915666666667;0.964064375;0.967037666666667;0.977436125;0.970816083333333;0.972258875;0.95925025;0.977542291666667;0.970054541666667;0.972625666666667;0.972315208333333;0.972004833333333;0.967279333333333;0.954675666666667;0.966136708333333]"
2025-12-02 20:12:00,10000,50,thom,1.939188,0.011157,"alw_[0,100] (x[t]<0.5)","[1.971137125;1.93863308333333;1.95280854166667;1.95283570833333;1.96070579166667;1.924146625;1.94609129166667;1.94362508333333;1.93474295833333;1.95410604166667;1.950999;1.93054645833333;1.94569033333333;1.93626791666667;1.943507375;1.92963695833333;1.94206829166667;1.950015125;1.931606625;1.94863841666667;1.935254625;1.92896858333333;1.939352375;1.9435545;1.92090345833333;1.930349125;1.932132875;1.92444333333333;1.92807958333333;1.93130866666667;1.93389175;1.93443520833333;1.94795795833333;1.940627375;1.94242054166667;1.93770341666667;1.92865425;1.914268875;1.93603533333333;1.93790583333333;1.917960875;1.94332004166667;1.94464304166667;1.94643683333333;1.931386;1.94730716666667;1.93592616666667;1.93056254166667;1.95699370833333;1.948784125]"
2025-12-02 20:15:14,20000,50,thom,3.884238,0.016523,"alw_[0,100] (x[t]<0.5)","[3.92732833333333;3.883104625;3.90999958333333;3.876965125;3.89860195833333;3.895352625;3.881071625;3.89059095833333;3.88400545833333;3.87755129166667;3.902620875;3.88152541666667;3.91272129166667;3.8706505;3.88509733333333;3.90696083333333;3.858570375;3.87751004166667;3.88070916666667;3.86761120833333;3.874479875;3.86280616666667;3.860823;3.87412133333333;3.872713375;3.88970204166667;3.87597954166667;3.89600775;3.90939808333333;3.87925075;3.879655125;3.91545283333333;3.86399816666667;3.87697141666667;3.90260825;3.86227641666667;3.86693116666667;3.89986229166667;3.878675;3.88520529166667;3.86078775;3.865382;3.856795125;3.89542304166667;3.894882625;3.87303158333333;3.89256070833333;3.89671354166667;3.89804554166667;3.88279]"
2025-12-02 20:19:00,5000,50,online,4.508029,0.020250,"alw_[0,1000] (x[t]<0.5)","[4.515407125;4.46686875;4.4908955;4.48282575;4.47941316666667;4.463717875;4.49247495833333;4.472786375;4.498690375;4.485099875;4.52530779166667;4.47169533333333;4.53739425;4.475850875;4.52294875;4.4860605;4.552588625;4.487532375;4.503749375;4.51350870833333;4.507198;4.49375841666667;4.51171570833333;4.51449525;4.52261466666667;4.50769804166667;4.521768625;4.51889529166667;4.511486;4.50069191666667;4.52674229166667;4.50514445833333;4.50970058333333;4.526308;4.51219904166667;4.518700125;4.50415454166667;4.53587425;4.508313375;4.523556375;4.50862716666667;4.5157945;4.50554045833333;4.53236025;4.51189;4.539526;4.50192704166667;4.533824625;4.51013075;4.53601945833333]"
2025-12-02 20:26:31,10000,50,online,9.019560,0.095070,"alw_[0,1000] (x[t]<0.5)","[9.15151841666667;9.0833325;9.11054008333333;9.12333495833333;9.08717916666667;9.09678141666667;9.11759329166667;9.114728125;9.090181875;9.10454604166667;9.11187091666667;9.11412441666667;9.12477525;9.12433933333333;9.11686841666667;9.10575766666667;9.12904283333333;9.111048125;9.1188515;9.121162;9.12601833333333;9.12266708333333;9.094012875;9.10035954166667;9.03121370833333;9.00897366666667;9.00450458333333;8.98801970833333;8.96303383333333;8.95003754166667;8.93782258333333;8.9673435;8.947475;8.932827;8.91953833333333;8.917754625;8.919077;8.92800475;8.90172504166667;8.90550104166667;8.89633304166667;8.92177575;8.89302591666667;8.91991379166667;8.89312154166667;8.894164375;8.91168675;8.88402283333333;8.90530104166667;8.935148]"
2025-12-02 20:41:34,20000,50,online,18.071429,0.195448,"alw_[0,1000] (x[t]<0.5)","[17.8773257083333;17.9410168333333;17.86612725;17.8787676666667;17.8154238333333;17.8192130416667;17.790195;17.9040856666667;18.0143014583333;18.07020375;18.1298139583333;18.1903510416667;18.1962584583333;18.1645029166667;18.213297625;18.207760375;18.205741875;18.2422431666667;18.256925625;18.22623375;18.2689749583333;18.2857294166667;18.2928632916667;18.3067472916667;18.3141954166667;18.3052645416667;18.282922125;18.2821030833333;18.293561625;18.3450057916667;18.3159067916667;18.2493025;18.1305640833333;18.0465457916667;18.0126143333333;17.9437372083333;17.9498779166667;17.9727077916667;18.386369625;18.170928875;17.9266650833333;17.8829085833333;17.838658125;17.865989625;17.82319975;17.8195054166667;17.8142797083333;17.797607;17.8198001666667;17.81713325]"
2025-12-02 20:45:08,5000,50,classic,4.282298,0.020944,"alw_[0,1000] (x[t]<0.5)","[4.35367941666667;4.270166625;4.28860658333333;4.26817641666667;4.26613645833333;4.256051875;4.25655341666667;4.265199;4.23798720833333;4.24242616666667;4.26412925;4.252501375;4.248273875;4.26409508333333;4.25381029166667;4.26978445833333;4.27456008333333;4.26492308333333;4.27579966666667;4.28033;4.27104525;4.28550375;4.28534204166667;4.28255016666667;4.27761883333333;4.28845941666667;4.278574375;4.31759066666667;4.29917820833333;4.277292125;4.2965495;4.29498404166667;4.29091458333333;4.30823970833333;4.28662754166667;4.299384375;4.28979004166667;4.282455125;4.28648625;4.29888483333333;4.28275641666667;4.28291841666667;4.30612333333333;4.29487066666667;4.28693775;4.30805704166667;4.290994375;4.29847679166667;4.30626329166667;4.30683220833333]"
2025-12-02 20:52:20,10000,50,classic,8.622257,0.014363,"alw_[0,1000] (x[t]<0.5)","[8.68858045833333;8.60917925;8.609365875;8.61833545833333;8.61554079166667;8.59825575;8.62439729166667;8.618274875;8.597466125;8.60328320833333;8.63341179166667;8.63292279166667;8.60782979166667;8.62225825;8.621290625;8.61089308333333;8.62072129166667;8.6495455;8.62470133333333;8.622218;8.62098929166667;8.60852454166667;8.62790941666667;8.62539779166667;8.622213625;8.60369391666667;8.62265366666667;8.633030375;8.61422979166667;8.63050066666667;8.62210304166667;8.63460595833333;8.60645970833333;8.62877045833333;8.63607583333333;8.61069158333333;8.61797145833333;8.63000020833333;8.61819183333333;8.6261915;8.62675208333333;8.61604858333333;8.62226654166667;8.610482125;8.620615625;8.620030625;8.6347075;8.62264779166667;8.63359066666667;8.637015375]"
2025-12-02 21:06:44,20000,50,classic,17.278403,0.021513,"alw_[0,1000] (x[t]<0.5)","[17.3435738333333;17.2829207083333;17.26776825;17.2619802083333;17.2790324166667;17.2862145;17.2892149583333;17.244465125;17.264428125;17.2839665;17.2711491666667;17.2748317916667;17.266486;17.2660207916667;17.253988625;17.2686084166667;17.2766718333333;17.2422282083333;17.2568607916667;17.3157938333333;17.2620489166667;17.2515625;17.295205125;17.2764622083333;17.2704639583333;17.289964375;17.3114969583333;17.3189555416667;17.2478530416667;17.2714207083333;17.3010875;17.2465277083333;17.2810971666667;17.260414125;17.276584375;17.2652130416667;17.2745320416667;17.2944642083333;17.2722310416667;17.2692944166667;17.296380375;17.289513875;17.2473152916667;17.2855767916667;17.3021627083333;17.3060394583333;17.31204775;17.282173125;17.300818375;17.2650369583333]"
2025-12-02 21:07:40,5000,50,thom,1.129718,0.011511,"alw_[0,1000] (x[t]<0.5)","[1.18684070833333;1.11772104166667;1.12937216666667;1.12758220833333;1.13875204166667;1.138601875;1.13453383333333;1.10970975;1.12212804166667;1.1317315;1.13176675;1.12973279166667;1.12568408333333;1.1288035;1.131030125;1.13156958333333;1.13991283333333;1.13062108333333;1.11351216666667;1.12486641666667;1.13909516666667;1.131274875;1.13289758333333;1.12823783333333;1.118002875;1.120837625;1.12164595833333;1.12389791666667;1.131306;1.12248241666667;1.14182104166667;1.13310575;1.12578804166667;1.124496625;1.12130441666667;1.12161429166667;1.12548233333333;1.14866591666667;1.134680375;1.125596;1.11790033333333;1.1207075;1.1240645;1.125644375;1.12890754166667;1.12293983333333;1.124486;1.14488808333333;1.1374495;1.14222683333333]"
2025-12-02 21:09:35,10000,50,thom,2.289694,0.011618,"alw_[0,1000] (x[t]<0.5)","[2.31155783333333;2.27178020833333;2.27625491666667;2.28368141666667;2.31639966666667;2.281133625;2.27804683333333;2.27668220833333;2.27548483333333;2.29987433333333;2.28897770833333;2.28403470833333;2.29312558333333;2.280122875;2.2986735;2.29726883333333;2.28824675;2.28556795833333;2.28914708333333;2.269529;2.28288195833333;2.30361579166667;2.27514420833333;2.27055166666667;2.27601945833333;2.31519270833333;2.306434125;2.29215420833333;2.28598333333333;2.28419370833333;2.288551625;2.30592808333333;2.2992275;2.27598308333333;2.28875133333333;2.28356895833333;2.28895054166667;2.30497229166667;2.28750866666667;2.28228733333333;2.29651070833333;2.28732733333333;2.29710033333333;2.30187058333333;2.28203008333333;2.294172375;2.287382625;2.292614375;2.30506066666667;2.297152]"
2025-12-02 21:13:25,20000,50,thom,4.608014,0.013979,"alw_[0,1000] (x[t]<0.5)","[4.62970441666667;4.63263254166667;4.59892279166667;4.60581075;4.63864025;4.59985183333333;4.62492566666667;4.61625458333333;4.61326091666667;4.603104875;4.60841541666667;4.59457116666667;4.63213654166667;4.59599629166667;4.603746625;4.60945404166667;4.58464558333333;4.63025870833333;4.59906570833333;4.58948675;4.62272925;4.60672141666667;4.58614245833333;4.61607254166667;4.61022045833333;4.608198875;4.62707495833333;4.60067383333333;4.61030333333333;4.5985675;4.6020595;4.62618129166667;4.584432375;4.59985008333333;4.61882675;4.59345691666667;4.59452575;4.594026125;4.58606945833333;4.60864741666667;4.62946441666667;4.60610741666667;4.615414375;4.60013420833333;4.61551441666667;4.59613066666667;4.62391341666667;4.599537625;4.60083766666667;4.60798016666667]"
2025-12-02 21:16:56,5000,50,online,4.213280,0.016959,"ev_[0,10] (x[t]<0.5)","[4.30141295833333;4.21112204166667;4.20495516666667;4.23428545833333;4.20648179166667;4.21128816666667;4.230891;4.19191;4.213769875;4.22486620833333;4.20855779166667;4.211625125;4.22252504166667;4.19635070833333;4.20571833333333;4.21530691666667;4.202423125;4.21743525;4.230171875;4.199153875;4.20651708333333;4.21194725;4.21416083333333;4.21023791666667;4.2225495;4.19513916666667;4.20457508333333;4.22286975;4.19214904166667;4.21099620833333;4.215832;4.19605920833333;4.21962475;4.21061183333333;4.20166566666667;4.206377125;4.23330454166667;4.204940375;4.234661625;4.20434429166667;4.208311125;4.212609125;4.2352165;4.20297079166667;4.20189483333333;4.203097875;4.22403329166667;4.203129375;4.20573229166667;4.208204125]"
2025-12-02 21:23:58,10000,50,online,8.452621,0.034467,"ev_[0,10] (x[t]<0.5)","[8.47118;8.43521983333333;8.41956733333333;8.421854125;8.41698779166667;8.424667875;8.41993183333333;8.430644;8.42246316666667;8.418588125;8.42318941666667;8.4870445;8.52991241666667;8.57649620833333;8.49953025;8.51679479166667;8.50442495833333;8.47551204166667;8.48974933333333;8.54895741666667;8.45879633333333;8.45716633333333;8.46150329166667;8.47026529166667;8.428446125;8.438036625;8.44721525;8.452010625;8.43469066666667;8.45005770833333;8.45574454166667;8.440024875;8.437844125;8.44683445833333;8.4466735;8.44563895833333;8.44658920833333;8.426895375;8.43322304166667;8.43830704166667;8.44155229166667;8.456649625;8.43020925;8.42191791666667;8.43119579166667;8.44728329166667;8.435000875;8.43661820833333;8.440775125;8.44117629166667]"
2025-12-02 21:38:01,20000,50,online,16.855536,0.034723,"ev_[0,10] (x[t]<0.5)","[16.8766985416667;16.840694875;16.8310608333333;16.8433965833333;16.8539053333333;16.8341230416667;16.8382370416667;16.8259268333333;16.8685640416667;16.8468287083333;16.86234975;16.845715125;16.8266825;16.8426045416667;16.854255875;16.8291699583333;16.833170375;16.842937;16.84071125;16.843285625;16.8716936666667;16.8357217083333;16.8420318333333;16.8302370833333;16.8780217916667;16.8572023333333;16.8268088333333;16.8359319166667;16.8539865416667;16.84060175;16.9547611666667;17.043539625;16.8701285;16.8518117083333;16.8667965;16.8470772916667;16.8530067916667;16.8404613333333;16.8540281666667;16.8836839583333;16.8485094583333;16.8688079583333;16.8630628333333;16.8878827083333;16.8542062916667;16.8338122916667;16.839452125;16.8623922916667;16.831875;16.8689610833333]"
2025-12-02 21:41:31,5000,50,classic,4.194439,0.012435,"ev_[0,10] (x[t]<0.5)","[4.24864;4.20014804166667;4.20367554166667;4.18750208333333;4.20579345833333;4.20971425;4.19889816666667;4.188253875;4.20635679166667;4.19008908333333;4.190473625;4.20708875;4.17312820833333;4.18152441666667;4.19803541666667;4.18699341666667;4.20137216666667;4.21010995833333;4.179202125;4.19997108333333;4.19871279166667;4.1859205;4.18704279166667;4.191113875;4.19873141666667;4.19837416666667;4.20604375;4.17875083333333;4.18713041666667;4.202502;4.1897615;4.19342754166667;4.197536875;4.17959795833333;4.18658683333333;4.20127129166667;4.17658308333333;4.18765029166667;4.196931875;4.178886375;4.1953185;4.20485458333333;4.180484375;4.18581016666667;4.20780125;4.18605408333333;4.18557741666667;4.20352483333333;4.19227204166667;4.19070891666667]"
2025-12-02 21:48:31,10000,50,classic,8.394494,0.010744,"ev_[0,10] (x[t]<0.5)","[8.41989375;8.41487325;8.38592779166667;8.38545158333333;8.40267295833333;8.39188525;8.38688420833333;8.40140679166667;8.37987575;8.39163041666667;8.38734675;8.39722866666667;8.39700441666667;8.39804008333333;8.38581420833333;8.41424995833333;8.39924616666667;8.38827933333333;8.39198220833333;8.38646975;8.37526654166667;8.38693325;8.404747125;8.3836625;8.39207141666667;8.40623166666667;8.39148933333333;8.38870791666667;8.385465875;8.37745570833333;8.39537433333333;8.40345841666667;8.39086883333333;8.429124375;8.40122491666667;8.40442904166667;8.39189291666667;8.385586875;8.38780241666667;8.390582875;8.39379829166667;8.38804679166667;8.39065208333333;8.39454616666667;8.405686375;8.385179;8.40168045833333;8.39627058333333;8.40629308333333;8.38398675]"
2025-12-02 22:02:31,20000,50,classic,16.800552,0.090753,"ev_[0,10] (x[t]<0.5)","[16.79119475;16.7713074166667;16.78259875;16.737918125;16.7545324583333;16.7783195416667;16.7643925416667;16.7724829583333;16.755291625;16.7699439166667;16.7857213333333;16.7633376666667;16.7789339583333;16.8006980416667;16.7796297083333;16.7634239166667;16.7698490416667;16.75814175;16.7836155;16.753686125;16.7818985416667;16.7498429166667;16.7565360416667;16.7560037083333;16.7710487083333;16.7590902083333;16.7801016666667;16.7825555833333;17.0735489583333;17.201780375;17.121781375;16.943054375;16.81604325;16.811926375;16.817367625;16.7902426666667;16.7972042083333;16.761495;16.7748125416667;16.7827187083333;16.8173272916667;16.808018125;16.7647845416667;16.7404005;16.7815829166667;16.7771425416667;16.7667288333333;16.7762835;16.77669475;16.7745404166667]"
2025-12-02 22:03:19,5000,50,thom,0.959570,0.008947,"ev_[0,10] (x[t]<0.5)","[0.996785875;0.938967541666667;0.957321666666667;0.976005625;0.961736416666667;0.963100666666667;0.962096666666667;0.944955166666667;0.948333458333333;0.954624;0.959089041666667;0.959700208333333;0.958068416666667;0.956912291666667;0.951517;0.966092625;0.963829041666667;0.95966375;0.959619416666667;0.965164875;0.963309541666667;0.965298916666667;0.959157125;0.95854175;0.960277;0.949988375;0.952538041666667;0.95781375;0.959893375;0.967126166666667;0.96787675;0.959921416666667;0.961248666666667;0.947873583333333;0.952699333333333;0.95785175;0.959099041666667;0.956546583333333;0.955076541666667;0.952279375;0.959411875;0.971376833333333;0.977537166666667;0.965086416666667;0.9602335;0.963309166666667;0.950708666666667;0.957854375;0.953700208333333;0.951278666666667]"
2025-12-02 22:04:54,10000,50,thom,1.903948,0.010741,"ev_[0,10] (x[t]<0.5)","[1.92996325;1.894567;1.91249370833333;1.91180066666667;1.88728191666667;1.90194579166667;1.902079875;1.8995335;1.911185875;1.91259091666667;1.907665875;1.88928875;1.91123116666667;1.89739820833333;1.89501358333333;1.91496708333333;1.92009520833333;1.9032285;1.90560383333333;1.91923179166667;1.89282616666667;1.915513;1.91127783333333;1.91061758333333;1.90750291666667;1.90293616666667;1.89704875;1.920392875;1.91749308333333;1.90606433333333;1.88544941666667;1.89073070833333;1.89573308333333;1.900005625;1.916856125;1.916705625;1.895366875;1.90076508333333;1.88466583333333;1.89415904166667;1.88825475;1.917289;1.90145020833333;1.888397625;1.89743491666667;1.91251520833333;1.89355429166667;1.897913;1.90696741666667;1.90433541666667]"
2025-12-02 22:08:04,20000,50,thom,3.793342,0.015264,"ev_[0,10] (x[t]<0.5)","[3.83038541666667;3.79110233333333;3.82628079166667;3.76712595833333;3.78926983333333;3.81549775;3.78945216666667;3.78831191666667;3.79210929166667;3.78632016666667;3.77875608333333;3.77926729166667;3.81541679166667;3.79011558333333;3.80629679166667;3.81317566666667;3.77731858333333;3.78553854166667;3.786607;3.78652908333333;3.80704825;3.80009695833333;3.79494429166667;3.78776475;3.78596891666667;3.79906454166667;3.77940645833333;3.7653275;3.80941066666667;3.816012625;3.79234854166667;3.80992379166667;3.79482666666667;3.77729416666667;3.785023875;3.80887054166667;3.789073125;3.78893254166667;3.80028466666667;3.778045125;3.781890875;3.79949416666667;3.80074016666667;3.778956125;3.78370675;3.82374229166667;3.79150429166667;3.7897465;3.79186245833333;3.76091554166667]"
2025-12-02 22:11:34,5000,50,online,4.205468,0.012963,"ev_[0,100] (x[t]<0.5)","[4.25026158333333;4.25076725;4.20439525;4.20955229166667;4.22415991666667;4.20300925;4.20188025;4.20452354166667;4.21006720833333;4.20573029166667;4.20786504166667;4.19019525;4.20219729166667;4.20255575;4.18785829166667;4.20110379166667;4.220255875;4.21993645833333;4.210378625;4.205541375;4.195863375;4.197218125;4.21102379166667;4.18587558333333;4.20072666666667;4.22763195833333;4.19283666666667;4.20027358333333;4.21980008333333;4.19389129166667;4.198038625;4.20319945833333;4.20452970833333;4.19847791666667;4.20392245833333;4.187953875;4.190893625;4.20254245833333;4.20306141666667;4.21279941666667;4.20624029166667;4.18857845833333;4.20333025;4.20829841666667;4.20827379166667;4.19842779166667;4.20875845833333;4.20700770833333;4.20149895833333;4.20018979166667]"
2025-12-02 22:18:35,10000,50,online,8.412649,0.012945,"ev_[0,100] (x[t]<0.5)","[8.44926625;8.42926070833333;8.42281516666667;8.40745383333333;8.39802504166667;8.404878125;8.40177491666667;8.38723429166667;8.415862125;8.40158375;8.41832783333333;8.40646395833333;8.40450608333333;8.40897270833333;8.40976908333333;8.43202945833333;8.40888083333333;8.40979358333333;8.41720841666667;8.3873445;8.40528933333333;8.41969541666667;8.395235;8.41132391666667;8.41183525;8.40492570833333;8.40870204166667;8.40755270833333;8.398709375;8.40089091666667;8.426245625;8.42013045833333;8.41351941666667;8.4201955;8.39428741666667;8.41375491666667;8.43525983333333;8.41258241666667;8.42229954166667;8.412487125;8.41902241666667;8.41594266666667;8.41011779166667;8.40651954166667;8.4438555;8.424065375;8.40867058333333;8.41496258333333;8.43570745833333;8.39721983333333]"
